date;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
40020;172;91;238;0;0;1857;65;292;1021;672
40021;218;163;282;4;0;181;122;396;10127;600
40022;17;117;224;0;0;2608;108;328;10203;468
40023;213;143;258;44;0;1315;112;288;10174;516
40024;182;118;225;6;0;2301;158;508;10178;468
40025;155;88;215;0;0;1914;54;198;10234;594
40026;198;147;265;5;0;1161;112;277;10143;360
40027;195;145;24;24;0;1943;115;346;10101;84
40028;162;115;212;0;0;2724;76;245;10171;270
40029;167;91;239;0;0;647;4;169;10213;636
40030;206;126;265;0;0;924;83;238;10217;852
40031;227;154;284;0;0;904;126;31;10203;834
40032;244;202;297;0;0;1118;137;313;10175;666
40033;202;176;234;0;0;2835;86;266;10185;24
40034;204;172;244;1;0;508;43;205;10176;114
40035;195;159;24;1;0;241;61;284;10154;90
40036;179;16;216;23;0;2248;86;302;1017;78
40037;173;152;204;46;0;2427;108;356;10173;6
40038;167;112;211;0;0;2747;79;256;10162;156
40039;161;106;219;0;0;2887;5;27;10187;570
40040;203;106;285;0;0;1855;68;338;10163;810
40041;21;141;272;0;0;2228;94;32;10146;738
40042;196;131;265;0;0;2566;97;432;10142;534
40043;174;105;244;0;0;229;72;292;1021;624
40044;233;13;309;0;0;1132;9;302;10204;774
40045;282;192;358;3;0;144;148;511;10166;642
40046;176;113;21;4;0;2407;9;284;10204;132
40047;16;98;228;0;0;2161;68;252;10241;618
40048;183;89;254;0;0;1052;104;396;1022;738
40049;215;156;281;4;0;1244;148;392;10112;792
40050;194;155;242;6;0;1416;58;252;10107;78
40051;187;127;246;0;0;1975;58;194;10159;642
40052;215;133;288;0;0;1914;83;338;10149;552
40053;191;128;232;0;0;224;144;49;10118;240
40054;14;10;20;13;0;245;119;432;10178;222
40055;134;84;178;0;0;212;79;367;10203;78
40056;183;83;263;0;0;1486;76;353;1017;768
40057;223;163;308;33;0;1968;133;536;10108;444
40058;173;128;222;1;0;2075;83;364;10131;378
40059;161;141;196;22;0;1985;202;666;10021;186
40060;14;113;178;92;0;2304;166;457;10055;102
40061;131;105;173;57;0;2471;176;511;10167;108
40062;132;84;178;3;0;2095;72;295;10236;12
40063;162;98;234;0;0;1545;47;259;10224;600
40064;198;10;277;0;0;1048;68;223;10223;738
40065;193;111;278;2;0;211;61;317;10239;522
40066;157;103;185;0;0;3524;72;281;10299;0
40067;137;74;192;0;0;7;58;216;10315;342
40068;142;9;197;11;0;354;54;245;10264;180
40069;118;83;153;13;0;3017;65;349;1020;42
40070;13;107;154;15;0;371;137;446;10192;30
40071;145;133;157;111;0;638;191;464;10181;0
40072;165;134;191;0;0;309;104;356;10171;84
40073;134;92;177;0;0;303;76;23;10195;438
40074;15;67;21;0;0;828;94;353;10193;660
40075;181;133;24;0;0;817;76;284;10161;612
40076;179;117;234;0;0;58;58;22;10187;282
40077;154;9;201;0;0;3138;54;23;10248;468
40078;147;68;227;0;0;2189;76;346;10247;528
40079;15;95;195;1;0;2246;94;353;10246;36
40080;146;113;19;1;0;3055;5;27;10237;234
40081;127;83;17;0;0;1294;36;144;10267;258
40082;138;71;192;0;0;813;43;198;10272;624
40083;133;68;212;0;0;204;4;158;10259;642
40084;125;71;162;5;0;2284;9;277;10231;0
40085;143;13;165;34;0;2579;144;407;10183;0
40086;136;108;16;2;0;2221;83;277;10168;42
40087;115;57;141;57;0;2627;104;396;10132;12
40088;89;61;108;47;0;2336;76;295;10161;0
40089;12;95;139;25;0;2175;184;544;10101;0
40090;118;41;157;0;0;2559;202;63;10093;360
40091;93;26;142;76;0;1025;68;27;10154;168
40092;143;121;179;116;0;1833;79;281;10111;12
40093;188;153;221;215;0;2216;126;392;10098;42
40094;115;5;161;8;0;2767;65;418;10137;66
40095;83;27;129;61;0;677;97;497;10218;594
40096;116;85;153;157;0;1802;101;342;10121;6
40097;112;88;134;39;0;2562;14;407;10106;18
40098;84;6;11;34;0;3095;119;446;10164;132
40099;59;0;106;8;0;3077;61;392;10265;126
40100;18;-18;77;0;0;16;61;367;10306;294
40101;28;-18;87;44;0;2905;72;32;10274;360
40102;59;-14;109;117;0;2816;119;554;10188;36
40103;59;36;87;8;0;3238;72;335;10212;6
40104;38;3;82;0;0;2679;36;14;10232;216
40105;53;-1;107;0;0;956;58;212;10192;54
40106;58;14;10;0;0;1268;14;446;10118;558
40107;65;4;99;0;0;967;14;544;10072;162
40108;7;44;94;3;0;1033;101;443;10044;36
40109;85;46;122;1;0;761;29;126;1012;0
40110;104;67;127;23;0;1389;9;317;10151;126
40111;126;101;155;0;0;2117;112;41;10137;210
40112;114;98;132;46;0;2276;148;428;10156;6
40113;105;66;119;27;0;2423;83;277;10221;0
40114;95;54;145;1;0;1144;32;122;10203;60
40115;92;47;114;5;0;1385;29;133;1023;0
40116;102;5;136;0;0;1012;108;335;10282;252
40117;64;34;92;0;0;128;83;241;10262;108
40118;89;63;123;206;0;1332;112;493;10134;18
40119;102;83;12;4;0;2016;76;313;10011;0
40120;81;66;109;97;0;2083;101;454;9969;168
40121;78;68;91;63;0;2169;13;486;9872;0
40122;84;7;106;26;0;1975;126;396;9949;6
40123;89;69;111;2;0;1926;94;295;10049;18
40124;73;63;8;34;0;1684;122;371;9999;0
40125;72;5;99;0;0;835;68;241;10069;12
40126;55;47;62;168;0;17;97;31;10112;0
40127;55;45;66;133;0;2452;79;241;1009;0
40128;71;63;83;28;0;2302;115;292;10084;0
40129;6;14;89;7;0;1695;79;252;10088;42
40130;113;71;152;15;0;165;119;353;10098;66
40131;125;103;144;12;0;1652;151;421;10076;0
40132;105;75;127;51;0;1905;119;378;10116;90
40133;105;6;14;9;0;1675;104;385;10089;0
40134;106;88;117;11;0;2034;79;295;10111;0
40135;104;79;124;0;0;2229;234;637;10159;102
40136;105;7;125;0;0;2042;122;342;10203;126
40137;136;79;182;0;0;1823;108;313;10196;390
40138;134;115;161;1;0;1791;86;266;10222;108
40139;119;74;146;15;0;1889;169;886;10107;126
40140;97;82;12;222;0;220;266;702;1002;0
40141;106;89;127;34;0;2408;216;493;10084;6
40142;12;86;143;11;0;2181;212;475;10066;192
40143;92;75;112;11;0;2167;22;583;10071;138
40144;76;6;10;57;0;2133;202;626;10028;6
40145;8;63;10;3;0;2044;198;472;1002;12
40146;10;77;118;7;0;1866;173;479;9978;36
40147;63;32;85;0;0;168;47;173;9981;0
40148;26;-27;67;0;0;56;36;162;10094;108
40149;39;-21;73;18;0;1364;104;32;10105;114
40150;73;51;94;34;0;1617;173;418;10032;132
40151;5;31;73;0;0;2084;97;356;10084;48
40152;45;29;68;81;0;1728;148;40;10096;0
40153;91;64;114;85;0;172;126;346;10063;0
40154;65;45;93;9;0;1727;108;378;10106;246
40155;67;58;84;18;0;2043;137;425;10105;0
40156;61;35;79;18;0;1629;65;191;10236;234
40157;81;66;95;168;0;2369;144;446;10192;0
40158;44;22;66;1;0;5;115;389;10259;0
40159;27;14;37;4;0;52;94;281;10274;0
40160;4;-11;16;0;0;453;126;302;10253;114
40161;-12;-36;4;0;0;676;86;23;10238;258
40162;-13;-34;1;0;0;606;112;223;10206;0
40163;-25;-67;3;0;0;1485;47;173;10129;204
40164;-42;-7;-18;2;0;1174;76;216;10097;72
40165;-66;-149;-25;1;0;262;97;371;1010;0
40166;-149;-184;-112;0;40;1108;47;137;10104;330
40167;-86;-174;-6;41;30;1406;122;472;10007;6
40168;-12;-35;14;0;110;1749;148;518;9991;210
40169;23;1;32;46;110;1919;148;486;9881;0
40170;1;-15;44;0;40;172;68;317;9974;354
40171;21;-19;36;77;20;1096;86;338;9941;12
40172;4;3;68;52;0;2149;252;684;9897;0
40173;38;16;72;0;0;2144;162;511;10062;252
40174;28;8;43;24;0;1773;115;364;10026;36
40175;21;-19;4;1;0;2363;122;472;10046;0
40176;3;-22;2;89;0;99;155;482;10025;174
40177;3;1;57;8;0;85;108;36;9931;0
40178;0;-14;1;56;0;516;108;36;995;0
40179;-18;-26;-14;8;10;303;115;256;9989;0
40180;-27;-43;-2;71;30;2576;86;194;10145;0
40181;-31;-47;-6;1;130;3135;65;187;10192;0
40182;-51;-76;-33;0;130;2265;5;14;10174;84
40183;-33;-109;-18;0;110;1503;58;223;10076;0
40184;-43;-9;-28;4;110;1461;29;79;10045;0
40185;-36;-61;-12;18;110;851;22;68;10108;0
40186;-47;-97;-29;4;120;511;13;479;10197;78
40187;-24;-41;-16;12;130;467;245;504;10159;0
40188;-24;-31;-19;18;150;36;97;277;10154;0
40189;-31;-83;-16;7;160;601;72;238;1018;0
40190;-43;-71;-33;0;160;959;13;583;10167;0
40191;-43;-63;-22;0;150;941;14;619;10091;234
40192;-3;-23;2;0;120;1204;133;392;10106;114
40193;4;-8;17;0;100;1519;83;259;10222;0
40194;-14;-22;3;27;90;1433;166;428;1020;0
40195;23;1;37;62;100;1981;126;446;10127;0
40196;35;28;45;8;60;2414;9;238;1024;0
40197;35;22;45;1;0;2454;58;234;10222;0
40198;25;16;36;0;0;1036;9;306;10176;120
40199;0;-31;21;0;0;1012;119;32;10233;0
40200;-3;-45;-14;0;0;1179;126;313;10272;210
40201;-37;-5;-24;0;0;1208;97;317;10256;96
40202;-22;-34;-9;18;0;1258;122;277;10249;0
40203;-41;-92;-17;3;30;839;94;248;10297;84
40204;-104;-162;-31;0;40;685;47;198;10399;438
40205;-66;-155;-5;49;40;203;94;522;10262;0
40206;1;-5;16;18;80;2725;18;392;10023;0
40207;5;-6;12;107;40;2399;148;338;9869;0
40208;-23;-82;-4;4;100;2897;97;364;9921;78
40209;-6;-46;13;2;140;2224;137;41;10021;6
40210;-2;-26;11;6;170;2428;151;378;10075;0
40211;1;-55;27;142;180;2175;187;529;10065;0
40212;5;-45;23;22;180;2415;119;353;10081;36
40213;31;-13;6;9;160;1489;104;335;10131;12
40214;31;14;57;0;110;121;101;464;1009;12
40215;16;8;23;3;100;795;61;263;10134;0
40216;-2;-35;24;0;80;697;83;238;10215;6
40217;-49;-64;-35;0;70;1063;144;324;10142;0
40218;-53;-65;-4;5;70;857;9;306;10081;0
40219;-55;-69;-4;7;100;232;61;299;10099;0
40220;-34;-55;-2;6;110;271;155;40;1014;0
40221;-31;-41;-22;11;120;83;13;324;10173;0
40222;-41;-61;-24;18;150;279;5;155;10175;0
40223;-53;-11;-24;0;170;926;83;274;10144;294
40224;-36;-79;-1;0;170;1295;115;299;10091;162
40225;-21;-44;2;0;170;1372;133;356;10038;534
40226;3;-7;39;7;140;1184;104;443;9962;150
40227;32;7;5;2;110;168;86;302;9959;78
40228;41;17;68;0;90;1977;148;378;9934;42
40229;12;-5;34;7;80;2273;137;374;9975;66
40230;14;-8;42;0;90;1712;83;346;9998;126
40231;48;25;89;104;80;1604;148;457;991;24
40232;35;12;88;3;0;357;191;612;9936;0
40233;68;18;118;2;0;1486;158;482;9985;108
40234;8;68;105;11;0;1721;169;432;9956;6
40235;78;43;113;67;0;1906;176;551;9916;18
40236;68;43;95;0;0;207;184;45;10005;30
40237;76;43;128;7;0;173;31;896;9865;48
40238;4;15;64;5;0;2645;238;691;10061;90
40239;21;-5;61;0;0;2582;122;425;10202;162
40240;17;-22;57;0;0;2733;76;245;10229;204
40241;-5;-43;44;0;0;22;83;382;10204;318
40242;-14;-68;25;97;0;2421;112;36;10223;414
40243;-27;-89;-2;0;140;28;133;547;1022;306
40244;-68;-145;9;0;120;553;72;274;1034;630
40245;-3;-97;29;0;110;604;61;22;10285;48
40246;-39;-108;14;0;70;616;112;292;10288;636
40247;-6;-69;38;0;70;489;137;374;10264;630
40248;-22;-45;-4;21;60;3585;94;281;10206;66
40249;17;-16;43;0;60;2222;76;302;10186;0
40250;34;18;53;31;40;2733;18;479;10217;0
40251;4;8;64;33;0;2732;202;583;10197;0
40252;35;1;63;94;0;2743;169;54;10202;54
40253;39;1;6;1;0;2884;115;281;10243;174
40254;72;29;126;0;0;1953;112;454;10246;300
40255;107;28;173;0;0;1743;86;288;10214;510
40256;121;96;154;31;0;1879;108;468;1016;0
40257;133;109;156;89;0;2076;144;41;10094;0
40258;96;3;141;23;0;2309;115;493;1013;0
40259;7;2;117;0;0;1344;68;252;10221;282
40260;86;48;133;0;0;2109;83;263;10196;306
40261;126;72;183;0;0;132;144;436;10132;420
40262;161;92;209;0;0;1483;122;356;10074;276
40263;102;65;163;88;0;2061;97;468;10063;162
40264;92;74;121;65;0;2299;115;36;10056;60
40265;85;66;114;12;0;;155;551;1008;102
40266;85;67;113;24;0;1599;79;32;10049;42
40267;124;75;181;22;0;1508;158;49;9954;210
40268;77;37;129;3;0;206;198;648;1000;450
40269;48;21;78;5;0;2161;209;598;10092;168
40270;71;17;117;0;0;1703;151;396;10144;726
40271;94;62;135;6;0;1614;166;439;10094;192
40272;85;65;124;56;0;1901;148;583;10097;156
40273;79;51;117;0;0;2597;133;371;10247;144
40274;107;34;161;0;0;1366;112;324;10241;732
40275;137;73;194;0;0;1364;126;324;10187;690
40276;96;35;142;3;0;3438;76;306;10246;6
40277;69;5;128;0;0;2908;68;274;10316;78
40278;57;-3;115;2;0;66;83;277;10302;168
40279;56;16;93;5;0;366;133;356;10261;210
40280;76;43;12;0;0;356;158;396;10217;198
40281;103;42;157;0;0;444;151;364;10182;510
40282;96;33;142;0;0;426;148;40;10174;510
40283;86;2;149;0;0;219;97;306;1019;408
40284;59;-16;109;0;0;3352;94;32;10232;174
40285;69;-32;173;0;0;1575;43;137;10221;780
40286;108;5;204;0;0;297;54;234;1014;780
40287;71;1;126;0;0;356;65;223;10161;252
40288;94;33;155;0;0;2813;14;508;10144;462
40289;52;-1;87;1;0;2799;169;551;10171;270
40290;51;-2;108;0;0;2638;65;277;10181;528
40291;77;-21;155;0;0;537;5;234;10168;804
40292;119;6;201;0;0;959;86;36;10204;738
40293;18;106;24;46;0;1308;133;378;10211;636
40294;123;86;157;37;0;2306;112;41;10232;12
40295;115;58;168;0;0;2565;79;284;10274;270
40296;146;42;216;0;0;1012;54;216;10241;510
40297;191;97;25;1;0;1981;76;299;10124;324
40298;155;75;198;0;0;2429;187;526;10085;126
40299;121;62;185;0;0;2258;119;389;10103;456
40300;104;71;149;43;0;825;104;324;1010;42
40301;77;35;101;34;0;2928;5;151;10121;0
40302;7;-5;116;0;0;3541;112;356;10203;228
40303;66;-12;123;6;0;503;122;436;10179;702
40304;6;31;73;154;0;367;155;389;10064;0
40305;59;33;79;9;0;2572;5;126;10067;0
40306;84;59;114;0;0;1922;5;155;10103;0
40307;106;51;164;0;0;301;58;22;10092;168
40308;81;66;10;0;0;204;76;176;10097;0
40309;95;65;122;13;0;39;122;331;10083;30
40310;78;63;10;8;0;2566;137;41;10075;0
40311;71;59;88;3;0;2816;61;198;10124;0
40312;86;64;12;0;0;3392;58;241;10122;18
40313;68;43;82;9;0;298;83;288;10119;0
40314;10;22;159;0;0;2692;151;421;10141;288
40315;94;2;146;8;0;2217;86;346;10208;174
40316;93;44;135;0;0;3018;119;335;10259;162
40317;97;71;131;34;0;2873;108;31;10255;0
40318;111;62;159;15;0;2792;61;184;10286;12
40319;135;43;211;0;0;2;61;266;10283;666
40320;131;44;214;0;0;326;65;252;10256;504
40321;143;73;223;0;0;2074;72;259;10219;300
40322;172;10;247;69;0;2349;158;691;10122;582
40323;133;65;186;0;0;3111;115;396;10122;576
40324;105;65;142;71;0;559;94;32;10091;252
40325;119;9;166;1;0;2925;68;245;10091;174
40326;128;46;184;5;0;2639;101;40;10131;378
40327;138;28;203;43;0;1396;61;227;10168;600
40328;13;81;181;153;0;2202;144;612;10063;84
40329;104;83;125;43;0;2735;101;284;10116;0
40330;15;106;205;0;0;313;108;374;10145;342
40331;141;91;193;0;0;3395;97;349;10172;252
40332;158;67;22;0;0;387;97;353;10204;924
40333;157;68;228;0;0;221;61;223;1021;924
40334;192;89;262;0;0;3442;54;238;10191;876
40335;216;121;289;1;0;1898;72;317;10113;582
40336;164;116;203;0;0;2498;176;497;10104;72
40337;191;127;245;0;0;1526;94;389;10071;342
40338;213;151;277;184;0;1546;97;414;10064;330
40339;214;163;277;4;0;1253;79;295;1006;270
40340;207;156;26;0;0;2366;169;605;10064;528
40341;139;88;158;2;0;2588;68;18;10117;12
40342;119;59;175;0;0;1744;5;202;10165;210
40343;152;83;212;0;0;564;86;23;1016;648
40344;135;82;184;0;0;164;101;284;10225;786
40345;149;67;212;0;0;562;162;439;10224;936
40346;171;107;229;0;0;646;151;446;10182;936
40347;129;8;185;0;0;3116;97;328;10131;150
40348;111;95;149;53;0;2723;144;41;1008;150
40349;12;89;153;1;0;2746;119;295;10133;18
40350;117;63;169;0;0;2863;68;234;10204;114
40351;142;64;204;0;0;772;43;198;10234;396
40352;163;73;234;0;0;1105;47;202;10222;762
40353;194;89;267;0;0;3099;58;27;10181;864
40354;182;98;241;0;0;3565;9;306;10164;564
40355;175;85;245;0;0;612;68;342;10183;810
40356;211;123;275;0;0;786;97;292;10195;918
40357;237;155;304;0;0;935;65;259;10183;798
40358;219;145;295;0;0;2177;9;389;10183;618
40359;209;125;275;0;0;951;65;248;10191;648
40360;235;139;30;0;0;1649;68;238;10162;504
40361;27;20;334;0;0;1269;94;27;10152;756
40362;272;195;354;17;0;1606;104;756;10157;630
40363;211;172;264;0;0;2863;65;173;10193;222
40364;198;16;246;0;0;2417;108;349;10189;354
40365;164;98;211;0;0;2997;112;396;10227;444
40366;183;85;257;0;0;1634;58;302;10224;870
40367;246;151;313;0;0;1652;58;331;10192;864
40368;271;159;344;0;0;133;79;335;10176;720
40369;278;188;353;0;0;1262;76;238;10175;840
40370;276;217;337;0;0;2027;94;572;10155;594
40371;268;207;355;0;0;1632;94;67;10121;666
40372;236;184;293;0;0;2389;9;302;10112;576
40373;26;189;332;8;0;150;13;756;10076;570
40374;208;132;259;0;0;2106;155;461;10128;666
40375;236;129;319;0;0;1568;101;385;10148;864
40376;197;119;254;0;0;2659;104;389;10193;216
40377;175;94;244;0;0;2606;58;252;10267;792
40378;216;112;29;0;0;1063;72;245;10229;906
40379;24;157;30;0;0;1045;112;353;10153;900
40380;262;192;34;2;0;164;14;392;1008;552
40381;194;157;239;177;0;2714;61;234;10136;36
40382;199;161;244;0;0;223;58;27;10161;108
40383;166;81;208;0;0;3082;13;457;1019;360
40384;153;61;221;0;0;2478;94;36;10162;612
40385;176;148;225;41;0;241;94;317;10126;138
40386;174;128;227;1;0;2937;61;263;10166;228
40387;174;121;231;35;0;2509;94;317;10138;174
40388;149;118;202;111;0;2391;79;328;10109;120
40389;168;12;224;6;0;2518;104;392;10144;426
40390;20;115;247;0;0;1849;104;374;10149;312
40391;213;162;265;9;0;1927;79;317;10132;210
40392;179;136;227;2;0;2307;72;234;10149;276
40393;159;113;22;64;0;2643;76;407;10146;126
40394;17;106;228;43;0;1805;94;464;10093;108
40395;17;145;218;34;0;2665;79;328;10087;168
40396;168;112;222;0;0;2973;58;227;10169;174
40397;182;9;254;25;0;1384;58;248;10177;738
40398;171;157;191;116;0;2675;61;187;10153;6
40399;172;139;21;9;0;2534;9;234;10171;108
40400;208;113;26;42;0;1933;76;284;10141;516
40401;185;165;226;13;0;2172;83;367;10131;126
40402;179;124;225;0;0;2538;68;284;10131;102
40403;164;129;207;28;0;1412;5;151;10171;258
40404;175;112;24;0;0;631;79;284;10172;702
40405;165;123;18;52;0;506;94;356;10118;0
40406;156;149;165;116;0;1408;9;299;10082;0
40407;149;134;189;108;0;2461;158;482;10069;12
40408;158;128;209;43;0;2358;144;479;10069;54
40409;154;109;21;0;0;2206;101;36;10155;372
40410;194;109;268;0;0;1446;72;256;1020;750
40411;214;141;278;0;0;2151;79;313;10213;774
40412;197;155;252;104;0;2345;76;324;10156;132
40413;197;156;245;6;0;1621;144;619;10037;54
40414;17;15;195;1;0;2418;216;54;10075;486
40415;16;137;199;44;0;2379;166;428;10148;108
40416;172;137;209;336;0;1707;86;436;10081;0
40417;161;121;192;84;0;2506;112;472;10033;6
40418;126;105;18;15;0;2702;108;547;10149;198
40419;12;83;157;119;0;227;133;529;10103;42
40420;102;8;148;78;0;2872;9;403;10105;42
40421;12;66;181;7;0;2536;61;292;10219;198
40422;124;99;171;3;0;2799;58;248;10208;42
40423;128;79;159;3;0;2732;5;194;1020;0
40424;142;12;194;0;0;3471;43;158;10208;138
40425;13;75;189;0;0;51;61;248;10211;390
40426;127;6;182;0;0;64;104;299;10234;690
40427;138;79;188;0;0;916;176;428;10193;732
40428;136;102;164;3;0;1046;169;515;10091;42
40429;145;126;164;25;0;1083;137;547;10059;0
40430;147;132;17;81;0;1999;76;335;10125;0
40431;15;128;183;0;0;2379;94;295;10205;90
40432;177;122;233;0;0;1835;76;234;10195;504
40433;157;114;228;15;0;3092;68;403;10195;228
40434;141;124;179;64;0;2612;101;295;10242;120
40435;145;125;165;219;0;2128;104;396;10163;0
40436;138;109;172;63;0;2442;198;626;10082;282
40437;117;8;168;34;0;2363;14;425;10084;276
40438;111;91;145;8;0;2417;133;389;10119;102
40439;10;52;139;0;0;2415;108;32;10174;54
40440;106;39;154;0;0;1899;94;353;10175;258
40441;148;114;188;0;0;2142;108;40;10156;174
40442;139;10;193;0;0;1971;5;166;1021;270
40443;173;106;229;0;0;119;9;277;10203;648
40444;174;96;24;3;0;1289;72;223;10117;474
40445;145;125;167;92;0;1827;61;295;10021;0
40446;115;71;133;0;0;2752;86;32;10051;30
40447;9;49;145;6;0;1793;43;202;10085;384
40448;9;65;99;31;0;2432;9;248;10104;0
40449;102;53;124;8;0;2472;43;18;10157;0
40450;81;19;133;0;0;925;79;281;10205;300
40451;101;6;133;16;0;1162;144;371;10169;126
40452;119;102;141;1;0;1321;76;302;10141;42
40453;131;111;15;4;0;147;133;378;10124;0
40454;176;144;214;1;0;1408;18;493;10083;282
40455;166;129;212;0;0;1219;101;475;1004;516
40456;159;124;203;0;0;1435;65;284;10065;222
40457;157;116;188;0;0;136;9;31;10128;264
40458;155;126;187;0;0;739;65;259;1021;54
40459;15;123;185;0;0;1138;133;356;1021;294
40460;136;9;193;0;0;922;155;443;10193;522
40461;119;63;18;0;0;758;101;421;10163;606
40462;98;32;161;0;0;424;79;266;10174;606
40463;58;14;109;0;0;592;65;209;10186;600
40464;6;13;121;0;0;691;65;263;10182;378
40465;48;-4;88;12;0;1392;32;104;10174;0
40466;97;82;121;114;0;278;97;306;10129;0
40467;69;54;91;8;0;207;13;472;10124;0
40468;57;13;71;0;0;44;97;302;10224;0
40469;43;-4;79;1;0;170;65;259;10206;60
40470;79;68;11;34;0;225;133;432;10059;54
40471;59;25;94;13;0;269;14;475;10089;132
40472;5;25;92;3;0;2454;173;486;10209;102
40473;69;42;10;0;0;218;133;378;10189;6
40474;72;51;98;11;0;1816;126;403;10082;258
40475;65;8;88;22;0;2359;176;54;10073;48
40476;42;12;97;0;0;2214;54;259;10224;162
40477;6;3;91;0;0;1937;54;187;10282;168
40478;84;62;102;11;0;1802;72;259;10227;0
40479;101;73;131;0;0;2159;104;349;10194;42
40480;102;32;143;0;0;1537;122;547;10115;444
40481;122;61;145;3;0;1772;86;281;10039;6
40482;99;58;143;18;0;718;65;238;10042;198
40483;8;65;108;1;0;3151;54;166;10103;42
40484;97;69;125;0;0;2231;108;331;10137;18
40485;119;106;129;9;0;2354;184;493;10124;0
40486;143;115;156;8;0;2405;256;616;10167;0
40487;132;122;148;169;0;2388;241;709;10183;0
40488;94;7;14;83;0;2607;126;518;10122;0
40489;58;31;74;0;0;591;97;371;10048;0
40490;4;27;56;15;0;1038;162;443;9874;12
40491;59;35;83;53;0;1141;14;392;9807;6
40492;69;39;96;104;0;1801;9;292;990;0
40493;58;43;98;9;0;216;191;562;9998;180
40494;10;83;122;348;0;2398;277;774;9917;90
40495;104;95;113;264;0;2174;94;331;9956;0
40496;138;103;168;14;0;1927;151;497;9983;24
40497;82;47;128;0;0;2767;86;475;10135;0
40498;52;26;76;1;0;477;58;245;10215;42
40499;46;4;53;7;0;663;126;367;10142;0
40500;52;42;66;4;0;1159;54;194;10103;0
40501;63;48;81;3;0;1706;5;148;10149;0
40502;68;59;94;0;0;127;79;277;10158;48
40503;5;27;83;0;0;716;169;367;10108;438
40504;38;3;44;18;0;116;148;346;10037;0
40505;34;23;45;176;0;2842;169;439;10019;0
40506;19;-3;32;13;0;2956;83;295;1005;0
40507;14;4;25;38;0;1581;36;148;10034;0
40508;-12;-23;6;1;10;3048;4;13;10048;24
40509;-22;-47;12;0;10;1183;65;266;10064;216
40510;-25;-43;-11;0;10;641;9;328;10076;168
40511;-2;-32;-9;4;10;562;137;342;1009;0
40512;-31;-54;-1;0;20;642;169;414;10154;12
40513;-76;-87;-52;16;20;588;22;565;10095;60
40514;-83;-105;-68;0;40;3554;72;245;10096;0
40515;-73;-11;-43;0;40;1356;4;112;10121;6
40516;-38;-87;-6;55;30;1621;119;32;10155;354
40517;1;-18;32;79;100;2052;148;443;10038;0
40518;-2;-81;14;0;80;783;43;14;10029;42
40519;-25;-75;-5;1;80;442;83;277;1005;0
40520;-18;-29;-1;35;70;191;86;248;10065;0
40521;-3;-29;11;14;80;2713;158;392;1018;0
40522;7;-6;31;157;130;2572;101;432;1026;0
40523;45;29;54;109;50;2625;234;504;10156;0
40524;13;-39;45;7;0;3187;162;475;10155;0
40525;-44;-71;-29;27;0;2591;65;205;1024;24
40526;-4;-91;-26;5;50;3293;65;245;10278;0
40527;-51;-66;-4;0;50;2961;65;245;10269;0
40528;-36;-97;-1;83;40;1767;104;353;1007;0
40529;-32;-61;-23;11;150;2416;65;176;9955;0
40530;-63;-131;-36;5;150;1359;79;317;1000;36
40531;-23;-55;4;29;150;1276;158;49;9952;0
40532;-72;-154;-3;0;200;310;83;346;10036;0
40533;-33;-123;4;1;200;788;43;281;10063;12
40534;13;-5;23;39;180;708;83;328;10041;0
40535;-2;-15;19;58;130;227;97;385;10018;0
40536;-23;-43;-4;24;90;83;151;382;10074;0
40537;-73;-128;-43;32;130;3345;9;292;10223;12
40538;-31;-73;1;31;190;1728;43;151;10244;0
40539;-2;-36;5;4;220;248;72;234;10221;0
40540;-19;-4;1;0;230;1004;104;407;10217;216
40541;-32;-77;22;0;220;1318;65;263;10245;168
40542;-38;-125;0;21;220;231;32;104;10258;0
40543;1;-7;5;14;180;2366;65;18;10246;0
